path,label,split,fold
HuSHem/03_Pyriform/image_056.BMP,2,train,4
HuSHem/04_Amorphous/image_001.BMP,3,train,4
HuSHem/04_Amorphous/image_004.BMP,3,train,4
HuSHem/04_Amorphous/image_006.BMP,3,train,4
HuSHem/04_Amorphous/image_007.BMP,3,train,4
HuSHem/04_Amorphous/image_009.BMP,3,train,4
HuSHem/04_Amorphous/image_010.BMP,3,train,4
HuSHem/04_Amorphous/image_011.BMP,3,train,4
HuSHem/04_Amorphous/image_013.BMP,3,train,4
HuSHem/04_Amorphous/image_017.BMP,3,train,4
HuSHem/04_Amorphous/image_018.BMP,3,train,4
HuSHem/04_Amorphous/image_019.BMP,3,train,4
HuSHem/04_Amorphous/image_022.BMP,3,train,4
HuSHem/04_Amorphous/image_023.BMP,3,train,4
HuSHem/04_Amorphous/image_024.BMP,3,train,4
HuSHem/04_Amorphous/image_025.BMP,3,train,4
HuSHem/04_Amorphous/image_026.BMP,3,train,4
HuSHem/04_Amorphous/image_029.BMP,3,train,4
HuSHem/04_Amorphous/image_030.BMP,3,train,4
HuSHem/04_Amorphous/image_033.BMP,3,train,4
HuSHem/04_Amorphous/image_035.BMP,3,train,4
HuSHem/04_Amorphous/image_037.BMP,3,train,4
HuSHem/04_Amorphous/image_039.BMP,3,train,4
HuSHem/04_Amorphous/image_040.BMP,3,train,4
HuSHem/04_Amorphous/image_041.BMP,3,train,4
HuSHem/04_Amorphous/image_042.BMP,3,train,4
HuSHem/04_Amorphous/image_043.BMP,3,train,4
HuSHem/04_Amorphous/image_044.BMP,3,train,4
HuSHem/04_Amorphous/image_050.BMP,3,train,4
HuSHem/01_Normal/image_004.BMP,0,val,4
HuSHem/01_Normal/image_007.BMP,0,val,4
HuSHem/01_Normal/image_010.BMP,0,val,4
HuSHem/01_Normal/image_026.BMP,0,val,4
HuSHem/01_Normal/image_029.BMP,0,val,4
HuSHem/01_Normal/image_038.BMP,0,val,4
HuSHem/01_Normal/image_046.BMP,0,val,4
HuSHem/01_Normal/image_053.BMP,0,val,4
HuSHem/02_Tapered/image_006.BMP,1,val,4
HuSHem/02_Tapered/image_015.BMP,1,val,4
HuSHem/02_Tapered/image_019.BMP,1,val,4
HuSHem/02_Tapered/image_022.BMP,1,val,4
HuSHem/02_Tapered/image_028.BMP,1,val,4
HuSHem/02_Tapered/image_029.BMP,1,val,4
HuSHem/02_Tapered/image_045.BMP,1,val,4
HuSHem/02_Tapered/image_046.BMP,1,val,4
HuSHem/03_Pyriform/image_003.BMP,2,val,4
HuSHem/03_Pyriform/image_008.BMP,2,val,4
HuSHem/03_Pyriform/image_015.BMP,2,val,4
HuSHem/03_Pyriform/image_019.BMP,2,val,4
HuSHem/03_Pyriform/image_028.BMP,2,val,4
HuSHem/03_Pyriform/image_029.BMP,2,val,4
HuSHem/03_Pyriform/image_036.BMP,2,val,4
HuSHem/03_Pyriform/image_045.BMP,2,val,4
HuSHem/03_Pyriform/image_054.BMP,2,val,4
HuSHem/04_Amorphous/image_008.BMP,3,val,4
HuSHem/04_Amorphous/image_015.BMP,3,val,4
HuSHem/04_Amorphous/image_020.BMP,3,val,4
HuSHem/04_Amorphous/image_027.BMP,3,val,4
HuSHem/04_Amorphous/image_031.BMP,3,val,4
HuSHem/04_Amorphous/image_036.BMP,3,val,4
HuSHem/04_Amorphous/image_038.BMP,3,val,4
HuSHem/04_Amorphous/image_049.BMP,3,val,4
