path,label,split
SMIDS/Normal_Sperm/Normal_Sperm (333).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (334).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (335).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (337).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (338).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (339).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (341).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (342).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (344).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (345).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (347).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (35).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (350).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (352).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (353).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (354).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (356).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (359).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (360).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (361).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (364).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (365).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (366).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (368).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (369).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (37).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (372).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (373).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (374).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (376).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (377).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (38).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (380).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (381).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (382).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (383).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (385).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (387).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (39).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (390).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (391).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (392).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (393).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (394).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (396).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (397).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (398).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (399).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (4).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (40).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (402).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (403).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (404).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (405).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (406).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (407).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (408).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (409).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (410).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (412).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (414).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (415).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (416).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (417).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (418).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (419).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (420).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (423).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (425).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (426).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (427).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (428).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (429).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (43).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (430).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (431).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (434).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (435).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (436).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (437).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (439).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (44).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (440).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (441).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (442).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (443).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (444).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (445).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (448).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (449).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (45).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (450).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (451).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (455).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (456).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (457).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (459).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (461).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (462).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (464).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (467).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (469).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (47).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (471).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (472).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (474).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (475).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (476).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (477).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (478).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (479).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (48).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (480).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (481).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (482).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (484).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (485).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (49).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (490).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (491).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (492).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (493).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (494).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (495).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (496).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (497).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (499).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (5).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (50).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (501).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (502).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (503).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (505).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (506).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (507).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (509).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (51).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (510).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (511).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (512).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (513).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (514).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (515).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (517).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (518).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (519).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (52).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (520).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (522).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (523).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (525).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (526).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (527).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (528).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (529).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (53).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (530).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (531).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (532).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (534).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (536).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (537).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (538).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (539).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (54).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (540).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (541).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (544).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (545).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (546).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (547).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (549).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (550).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (552).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (553).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (554).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (556).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (557).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (56).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (562).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (565).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (567).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (568).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (569).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (57).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (570).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (571).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (572).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (574).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (575).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (576).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (577).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (579).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (58).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (581).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (584).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (585).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (586).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (587).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (59).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (590).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (591).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (592).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (593).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (595).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (598).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (599).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (6).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (60).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (600).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (601).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (602).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (604).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (605).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (607).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (608).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (61).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (610).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (611).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (612).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (614).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (615).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (616).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (618).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (620).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (621).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (622).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (624).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (625).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (63).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (630).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (632).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (633).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (634).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (637).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (638).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (639).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (64).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (640).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (641).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (642).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (644).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (645).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (646).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (647).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (649).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (65).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (651).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (652).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (654).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (655).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (656).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (657).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (658).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (660).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (661).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (662).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (663).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (665).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (666).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (667).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (668).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (669).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (67).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (670).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (672).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (673).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (675).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (676).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (678).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (679).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (68).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (680).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (681).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (683).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (684).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (685).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (686).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (687).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (688).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (689).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (69).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (690).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (691).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (692).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (693).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (694).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (695).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (697).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (699).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (7).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (70).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (700).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (701).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (703).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (704).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (706).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (707).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (708).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (709).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (711).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (712).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (713).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (714).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (715).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (716).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (717).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (718).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (719).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (72).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (720).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (721).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (722).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (724).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (725).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (727).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (729).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (73).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (730).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (731).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (732).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (734).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (735).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (736).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (738).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (739).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (74).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (742).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (743).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (745).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (746).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (749).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (750).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (752).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (754).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (755).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (756).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (757).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (759).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (76).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (760).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (761).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (762).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (763).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (764).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (765).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (767).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (768).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (770).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (772).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (773).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (774).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (775).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (778).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (779).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (78).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (780).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (781).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (782).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (783).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (784).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (787).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (788).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (79).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (794).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (796).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (797).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (798).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (799).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (8).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (80).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (801).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (802).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (804).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (806).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (807).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (808).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (81).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (812).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (814).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (815).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (818).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (819).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (82).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (822).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (824).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (825).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (827).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (828).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (832).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (834).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (835).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (836).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (837).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (838).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (839).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (840).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (841).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (843).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (844).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (845).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (846).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (848).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (849).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (85).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (850).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (851).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (852).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (853).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (855).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (86).bmp,0,train
