dataset,model,seed,fold,run_id,checkpoint,checkpoint_sha256,manifest_sha256,corruption_protocol_sha256,method,corruption,condition,severity,path,true_label,clean_target,predicted_label,target_confidence,predicted_confidence,spearman,top_percent_iou,top_fraction,heatmap_valid,heatmap_height,heatmap_width,qualitative_sample
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (388).bmp,2,2,2,0.9998806715011597,0.9998807907104492,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (389).bmp,2,2,2,0.9999986886978149,0.9999986886978149,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (392).bmp,2,2,2,0.9019850492477417,0.9019849300384521,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (404).bmp,2,2,2,0.9958095550537109,0.9958095550537109,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (406).bmp,2,2,2,0.9356458783149719,0.9356458783149719,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (408).bmp,2,2,2,0.999983549118042,0.999983549118042,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (412).bmp,2,0,0,0.8700166940689087,0.8700168132781982,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (417).bmp,2,2,2,0.8292930722236633,0.8292930722236633,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (423).bmp,2,2,2,0.9999611377716064,0.9999611377716064,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (465).bmp,2,2,2,0.999943733215332,0.999943733215332,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (479).bmp,2,2,2,0.949523389339447,0.9495232701301575,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (480).bmp,2,2,2,0.9994118213653564,0.9994118213653564,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (483).bmp,2,2,2,0.9589959383010864,0.9589959383010864,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (498).bmp,2,2,2,0.9999992847442627,0.9999992847442627,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (505).bmp,2,2,2,0.999198853969574,0.999198853969574,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (518).bmp,2,2,2,0.9998611211776733,0.9998611211776733,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (521).bmp,2,2,2,0.9994725584983826,0.9994725584983826,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (529).bmp,2,2,2,0.999497652053833,0.999497652053833,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (531).bmp,2,2,2,0.9994150400161743,0.9994150400161743,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (532).bmp,2,2,2,0.9999995231628418,0.9999995231628418,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (54).bmp,2,2,2,0.8603013157844543,0.8603013157844543,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (554).bmp,2,2,2,0.9999617338180542,0.9999617338180542,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (570).bmp,2,2,2,0.9999552965164185,0.9999552965164185,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (587).bmp,2,2,2,0.9964170455932617,0.9964170455932617,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (588).bmp,2,2,2,0.996479332447052,0.996479332447052,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (593).bmp,2,2,2,0.9986022114753723,0.9986022114753723,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (609).bmp,2,2,2,0.9513850212097168,0.9513851404190063,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (639).bmp,2,2,2,0.9999690055847168,0.9999688863754272,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (642).bmp,2,2,2,0.9999889135360718,0.9999887943267822,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (645).bmp,2,2,2,0.9999741315841675,0.9999741315841675,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (662).bmp,2,2,2,0.9999978542327881,0.9999979734420776,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (670).bmp,2,2,2,0.9999420642852783,0.9999420642852783,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (675).bmp,2,2,2,0.999697208404541,0.999697208404541,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (678).bmp,2,2,2,0.9998735189437866,0.9998735189437866,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (68).bmp,2,2,2,0.9992048144340515,0.9992048144340515,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (684).bmp,2,2,2,0.9929348826408386,0.9929348826408386,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (692).bmp,2,2,2,0.9999969005584717,0.9999969005584717,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (703).bmp,2,2,2,0.999995231628418,0.9999953508377075,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (716).bmp,2,1,1,0.9811825156211853,0.9811825156211853,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (717).bmp,2,2,2,0.9999926090240479,0.9999926090240479,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (72).bmp,2,2,2,0.9998903274536133,0.9998904466629028,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (721).bmp,2,2,2,0.9998319149017334,0.999832034111023,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (726).bmp,2,2,2,0.9999947547912598,0.9999947547912598,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (741).bmp,2,2,2,0.9999988079071045,0.999998927116394,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (747).bmp,2,2,2,0.9983054399490356,0.9983054399490356,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (751).bmp,2,2,2,0.999472439289093,0.999472439289093,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (756).bmp,2,2,2,0.9981538653373718,0.9981538653373718,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (793).bmp,2,2,2,0.9991711378097534,0.9991711378097534,1.0,1.0,0.2,True,7,7,False
smids,resnet50,2025,,20260901T093642Z-364bd06871,results/checkpoints/smids-resnet50-seed2025-20260901T093642Z-364bd06871.pt,999e6af4f82903698b1c53913ec19723c8a2951e87843aedb3d0501887879bf0,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,gradcam++,defocus_blur,clean,0,SMIDS/Non-Sperm/Non-Sperm (813).bmp,2,2,2,0.9996848106384277,0.9996846914291382,1.0,1.0,0.2,True,7,7,False
